SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1825 Beach St,San Francisco,CA,94123,1959000,2,1.25,Marina,,,,4,,,Active,July-27-2019 02:00 PM,July-27-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1825-Beach-St-94123/home/560314,San Francisco MLS,487031,N,Y,37.8038765,-122.43979
MLS Listing,,Multi-Family (5+ Unit),1230 Clayton St,San Francisco,CA,94114,3300000,8,,Buena Vista Park,5210,2909,1958,10,633,,Active,,,http://www.redfin.com/CA/San-Francisco/1230-Clayton-St-94114/home/1813557,San Francisco MLS,487034,N,Y,37.7612839,-122.4461709
MLS Listing,,Condo/Co-op,1950 Gough St #106,San Francisco,CA,94109,995000,1,1,Pacific Heights,1000,,1926,11,995,615,Active,,,http://www.redfin.com/CA/San-Francisco/1950-Gough-St-94109/unit-106/home/1659116,San Francisco MLS,487036,N,Y,37.7915577,-122.4256773
MLS Listing,,Condo/Co-op,5088 Diamond Heights Blvd Unit B,San Francisco,CA,94131,998000,2,2,Diamond Heights,1036,,1964,11,963,707,Active,,,http://www.redfin.com/CA/San-Francisco/5088-Diamond-Heights-Blvd-94131/unit-B/home/1372772,San Francisco MLS,487041,N,Y,37.746547,-122.442466
MLS Listing,,Single Family Residential,25 Elk St,San Francisco,CA,94131,1495000,3,2,Glen Park,1642,2500,1940,12,910,,Active,,,http://www.redfin.com/CA/San-Francisco/25-Elk-St-94131/home/1214983,San Francisco MLS,487049,N,Y,37.7368549,-122.4395024
MLS Listing,,Condo/Co-op,99 Rausch St #212,San Francisco,CA,94103,1369000,2,2,South of Market,1087,,,11,1259,806,Active,,,http://www.redfin.com/CA/San-Francisco/99-Rausch-St-94103/unit-212/home/167219155,San Francisco MLS,487052,N,Y,37.7761989,-122.4090638
MLS Listing,,Condo/Co-op,758 Haight St #4,San Francisco,CA,94117,899000,1,1,Hayes Valley,1058,,1900,12,850,384,Active,July-23-2019 11:30 AM,July-23-2019 01:00 PM,http://www.redfin.com/CA/San-Francisco/758-Haight-St-94117/unit-4/home/581248,San Francisco MLS,487060,N,Y,37.7718551,-122.4346773
MLS Listing,,Condo/Co-op,68 7th Ave,San Francisco,CA,94118,1895000,2,2.5,Lake,1900,,1925,11,997,312,Active,July-23-2019 11:30 AM,July-23-2019 01:00 PM,http://www.redfin.com/CA/San-Francisco/68-7th-Ave-94118/home/1904097,San Francisco MLS,487062,N,Y,37.78723,-122.465473
MLS Listing,,Single Family Residential,218 Harold Ave,San Francisco,CA,94112,1288000,5,4,Ingleside,1613,2500,1925,12,799,,Active,,,http://www.redfin.com/CA/San-Francisco/218-Harold-Ave-94112/home/1456915,San Francisco MLS,487069,N,Y,37.7224506,-122.452874
MLS Listing,,Single Family Residential,3977 20th St,San Francisco,CA,94114,2995000,3,2.5,Eureka Valley/Dolore,2538,2850,1928,11,1180,,Active,July-23-2019 12:30 PM,July-23-2019 02:00 PM,http://www.redfin.com/CA/San-Francisco/3977-20th-St-94114/home/1985698,San Francisco MLS,487070,N,Y,37.7578025,-122.429748
MLS Listing,,Condo/Co-op,75 Folsom St #1403,San Francisco,CA,94105,3495000,2,2,South Beach,1507,,1991,3,2319,1506,Active,July-24-2019 12:00 PM,July-24-2019 01:30 PM,http://www.redfin.com/CA/San-Francisco/75-Folsom-St-94105/unit-1403/home/723510,San Francisco MLS,487072,N,Y,37.7898032,-122.3897573
MLS Listing,,Single Family Residential,2555 25th Ave,San Francisco,CA,94116,1450000,3,2,Parkside,2077,3000,1931,12,698,,Active,,,http://www.redfin.com/CA/San-Francisco/2555-25th-Ave-94116/home/1867461,San Francisco MLS,487073,N,Y,37.7398622,-122.4821265
MLS Listing,,Single Family Residential,228 Thrift St,San Francisco,CA,94112,938000,4,2,Oceanview,1554,3110,1954,12,604,,Active,,,http://www.redfin.com/CA/San-Francisco/228-Thrift-St-94112/home/917603,San Francisco MLS,487074,N,Y,37.7176739,-122.460203
MLS Listing,,Single Family Residential,2527 14th Ave,San Francisco,CA,94127,2500000,4,3,West Portal,1880,3188,1928,11,1330,,Active,,,http://www.redfin.com/CA/San-Francisco/2527-14th-Ave-94127/home/1368882,San Francisco MLS,487076,N,Y,37.7408666,-122.470408
MLS Listing,,Multi-Family (5+ Unit),1015-1019 Ocean Ave,San Francisco,CA,94112,4950000,10,,Ingleside,7492,5514,1963,10,661,,Active,,,http://www.redfin.com/CA/San-Francisco/1015-Ocean-Ave-94112/home/815996,San Francisco MLS,487077,N,Y,37.7230531,-122.4534753
MLS Listing,,Single Family Residential,200 Monticello St,San Francisco,CA,94132,1199000,4,3,Merced Heights,1969,2495,1948,12,609,,Active,,,http://www.redfin.com/CA/San-Francisco/200-Monticello-St-94132/home/917380,San Francisco MLS,487081,N,Y,37.7180855,-122.4706291
MLS Listing,,Multi-Family (2-4 Unit),1687-1689 Kirkwood Ave,San Francisco,CA,94124,1550000,6,4,Bayview,2564,2500,1992,12,605,,Active,,,http://www.redfin.com/CA/San-Francisco/1687-Kirkwood-Ave-94124/home/1955656,San Francisco MLS,487083,N,Y,37.7389415,-122.3916821
MLS Listing,,Single Family Residential,31 Ridgewood Ave,San Francisco,CA,94112,1395000,3,2.5,Westwood Park,1166,3150,,11,1196,,Active,July-23-2019 01:30 PM,July-23-2019 03:00 PM,http://www.redfin.com/CA/San-Francisco/31-Ridgewood-Ave-94112/home/1867866,San Francisco MLS,487085,N,Y,37.7302678,-122.4535576
MLS Listing,,Condo/Co-op,2016 Pacific Ave #204,San Francisco,CA,94109,1845000,2,2.5,Pacific Heights,1150,,1989,12,1604,428,Active,,,http://www.redfin.com/CA/San-Francisco/2016-Pacific-Ave-94109/unit-204/home/1846211,San Francisco MLS,487086,N,Y,37.7943636,-122.4289181
MLS Listing,,Single Family Residential,3757 21st St,San Francisco,CA,94114,1995000,2,2,Eureka Valley/Dolore,1585,2848,1908,10,1259,,Active,,,http://www.redfin.com/CA/San-Francisco/3757-21st-St-94114/home/1073771,San Francisco MLS,487088,N,Y,37.7560822,-122.431407
MLS Listing,,Condo/Co-op,1207 Indiana St #2,San Francisco,CA,94107,1295000,2,2,Central Waterfront,1407,,2000,10,920,544,Active,July-23-2019 02:30 PM,July-23-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1207-Indiana-St-94107/unit-2/home/12397973,San Francisco MLS,487089,N,Y,37.7548203,-122.3904077
MLS Listing,,Single Family Residential,125 Josiah Ave,San Francisco,CA,94112,995000,3,2,Ingleside,1694,2495,1947,11,587,,Active,,,http://www.redfin.com/CA/San-Francisco/125-Josiah-Ave-94112/home/1615311,San Francisco MLS,487093,N,Y,37.7173585,-122.4535134
MLS Listing,,Multi-Family (2-4 Unit),1703 Dolores St,San Francisco,CA,94110,3700000,6,3,Glen Park,3690,1550,1915,10,1003,,Active,,,http://www.redfin.com/CA/San-Francisco/1703-Dolores-St-94110/home/916967,San Francisco MLS,487094,N,Y,37.7420939,-122.4239546
MLS Listing,,Multi-Family (5+ Unit),1700 Bush St,San Francisco,CA,94109,6250000,9,,Lower Pacific Height,8730,3297,1914,11,716,,Active,,,http://www.redfin.com/CA/San-Francisco/1700-Bush-St-94109/home/570425,San Francisco MLS,487098,N,Y,37.7882229,-122.4255779
MLS Listing,,Condo/Co-op,1327 7th Ave #6,San Francisco,CA,94122,995000,1,1.5,Inner Sunset,1134,,2009,11,877,780,Active,,,http://www.redfin.com/CA/San-Francisco/1327-7th-Ave-94122/unit-6/home/28939070,San Francisco MLS,487099,N,Y,37.7636996,-122.4644679
MLS Listing,,Condo/Co-op,1325 Indiana St #114,San Francisco,CA,94107,899000,1,2,Central Waterfront,1121,,2002,11,802,470,Active,July-23-2019 02:30 PM,July-23-2019 03:30 PM,http://www.redfin.com/CA/San-Francisco/1325-Indiana-St-94107/unit-114/home/2017918,San Francisco MLS,487100,N,Y,37.7536799,-122.3904145
MLS Listing,,Condo/Co-op,172 Dolores,San Francisco,CA,94103,1995000,2,2,Mission Dolores,1640,,,11,1216,324,Active,,,http://www.redfin.com/CA/San-Francisco/172-Dolores-St-94103/home/167226795,San Francisco MLS,487101,N,Y,37.7667138,-122.4268287
MLS Listing,,Single Family Residential,32 Dublin St,San Francisco,CA,94112,1188000,5,2,Excelsior,1967,2500,,10,604,,Active,,,http://www.redfin.com/CA/San-Francisco/32-Dublin-St-94112/home/1222616,San Francisco MLS,487102,N,Y,37.7191091,-122.4262972
MLS Listing,,Condo/Co-op,99 Rausch St #413,San Francisco,CA,94103,1429000,2,2,South of Market,1086,,,11,1316,806,Active,,,http://www.redfin.com/CA/San-Francisco/99-Rausch-St-94103/unit-413/home/167219157,San Francisco MLS,487107,N,Y,37.7761989,-122.4090638
MLS Listing,,Single Family Residential,546 33rd Ave,San Francisco,CA,94121,1799000,5,5,Outer Richmond,2001,2996,1925,12,899,,Active,,,http://www.redfin.com/CA/San-Francisco/546-33rd-Ave-94121/home/1393501,San Francisco MLS,487110,N,Y,37.7787612,-122.4929594
MLS Listing,,Condo/Co-op,280 Spear St Unit 12D,San Francisco,CA,94105,1625000,2,2,South Beach,1097,,2019,12,1481,1181,Active,July-23-2019 11:00 AM,July-23-2019 05:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-12D/home/167213745,San Francisco MLS,487116,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,280 Spear St Unit 19C,San Francisco,CA,94105,1870000,2,2,South Beach,1306,,2019,12,1432,1253,Active,July-23-2019 11:00 AM,July-23-2019 05:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-19C/home/167213913,San Francisco MLS,487117,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,280 Spear St Unit 8G,San Francisco,CA,94105,1895000,3,2,South Beach,1372,,2019,12,1381,1253,Active,July-23-2019 11:00 AM,July-23-2019 05:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-8G/home/167226853,San Francisco MLS,487118,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,280 Spear St Unit 6F,San Francisco,CA,94105,1595000,2,2,South Beach,1356,,2019,12,1176,1253,Active,July-23-2019 11:00 AM,July-23-2019 05:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-6F/home/167214293,San Francisco MLS,487119,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,475 Lombard St #1,San Francisco,CA,94133,1795000,3,2,Telegraph Hill,1720,,1989,11,1044,700,Active,,,http://www.redfin.com/CA/San-Francisco/475-Lombard-St-94133/unit-1/home/1870936,San Francisco MLS,487124,N,Y,37.8030085,-122.4092738
MLS Listing,,Single Family Residential,838 Darien Way,San Francisco,CA,94127,1895000,4,3.5,Mount Davidson Manor,3014,4447,1936,11,629,,Active,,,http://www.redfin.com/CA/San-Francisco/838-Darien-Way-94127/home/1734373,San Francisco MLS,487125,N,Y,37.7292977,-122.4627571
MLS Listing,,Condo/Co-op,550 South Van Ness Ave #405,San Francisco,CA,94110,256633,1,1,Inner Mission,540,,1992,3,475,440,Active,July-27-2019 02:00 PM,July-27-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/550-S-Van-Ness-Ave-94110/unit-405/home/1112891,San Francisco MLS,487128,N,Y,37.7643531,-122.4178541
MLS Listing,,Single Family Residential,1345 Vicente St,San Francisco,CA,94116,1095000,3,1,Parkside,1180,,1947,11,928,,Active,,,http://www.redfin.com/CA/San-Francisco/1345-Vicente-St-94116/home/1486062,San Francisco MLS,487131,N,Y,37.7389198,-122.4816511
MLS Listing,,Condo/Co-op,208 28th St #201,San Francisco,CA,94131,1195000,2,2,Noe Valley,992,,2012,11,1205,542,Active,,,http://www.redfin.com/CA/San-Francisco/208-28th-St-94131/unit-201/home/40626074,San Francisco MLS,487135,N,Y,37.745435,-122.4271528
MLS Listing,,Multi-Family (2-4 Unit),2421-2425 Polk St,San Francisco,CA,94109,2900000,4,,Russian Hill,4680,2526,1925,11,620,,Active,,,http://www.redfin.com/CA/San-Francisco/2421-Polk-St-94109/home/167228186,San Francisco MLS,487141,N,Y,37.7991011,-122.4227044
MLS Listing,,Multi-Family (2-4 Unit),810-812 32nd Ave,San Francisco,CA,94121,1990000,4,4,Central Richmond,3681,2375,1926,10,541,,Active,,,http://www.redfin.com/CA/San-Francisco/810-32nd-Ave-94121/home/1182076,San Francisco MLS,487142,N,Y,37.7738296,-122.4915186
MLS Listing,,Condo/Co-op,1150 Sacramento St #402,San Francisco,CA,94108,4998000,3,3.5,Nob Hill,3702,,1994,11,1350,5254,Active,,,http://www.redfin.com/CA/San-Francisco/1150-Sacramento-St-94108/unit-402/home/546750,San Francisco MLS,487143,N,Y,37.7929839,-122.4117974
MLS Listing,,Single Family Residential,57 Dalewood Way,San Francisco,CA,94127,1759000,3,2,Sherwood Forest,,2678,1951,11,,,Active,,,http://www.redfin.com/CA/San-Francisco/57-Dalewood-Way-94127/home/1446435,San Francisco MLS,487147,N,Y,37.7370151,-122.4551057
MLS Listing,,Single Family Residential,80 Melrose Ave,San Francisco,CA,94131,899000,3,2,Glen Park,1335,2495,1941,11,673,,Active,,,http://www.redfin.com/CA/San-Francisco/80-Melrose-Ave-94131/home/945276,San Francisco MLS,487148,N,Y,37.7340189,-122.4438486
MLS Listing,,Condo/Co-op,1188 Valencia St #507,San Francisco,CA,94110,699000,0,1,Inner Mission,,,2018,11,,444,Active,,,http://www.redfin.com/CA/San-Francisco/1188-Valencia-St-94110/unit-507/home/145103519,San Francisco MLS,487150,N,Y,37.753974,-122.4209489
MLS Listing,,Condo/Co-op,1731 Powell St #406,San Francisco,CA,94133,1950000,2,2,North Beach,1369,,2018,11,1424,838,Active,July-28-2019 01:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1731-Powell-St-94133/unit-406/home/160461382,San Francisco MLS,487153,N,Y,37.8006922,-122.4112871
MLS Listing,,Condo/Co-op,1731 Powell St #302,San Francisco,CA,94133,1300000,1,1,North Beach,911,,2018,11,1427,784,Active,July-28-2019 01:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1731-Powell-St-94133/unit-302/home/148024896,San Francisco MLS,487154,N,Y,37.8006922,-122.4112871
MLS Listing,,Single Family Residential,1969 San Jose Ave,San Francisco,CA,94112,1195000,3,2,Mission Terrace,1873,2522,1919,11,638,,Active,,,http://www.redfin.com/CA/San-Francisco/1969-San-Jose-Ave-94112/home/1003684,San Francisco MLS,487155,N,Y,37.725425,-122.442295
MLS Listing,,Condo/Co-op,1731 Powell St #401,San Francisco,CA,94133,2200000,2,2,North Beach,1332,,2018,11,1652,833,Active,July-28-2019 01:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1731-Powell-St-94133/unit-401/home/160713481,San Francisco MLS,487156,N,Y,37.8006922,-122.4112871
MLS Listing,,Condo/Co-op,1701 Jackson St #406,San Francisco,CA,94109,1349000,2,2,Pacific Heights,1108,,2001,11,1218,778,Active,,,http://www.redfin.com/CA/San-Francisco/1701-Jackson-St-94109/unit-406/home/1615959,San Francisco MLS,487157,N,Y,37.7934317,-122.4234277
MLS Listing,,Single Family Residential,47 Clarendon Ave,San Francisco,CA,94114,3650000,3,3.5,Clarendon Heights,2883,2408,2011,11,1266,,Active,July-23-2019 12:30 PM,July-23-2019 02:00 PM,http://www.redfin.com/CA/San-Francisco/47-Clarendon-Ave-94114/home/28939411,San Francisco MLS,487161,N,Y,37.7587021,-122.4498422
MLS Listing,,Single Family Residential,435 Cabrillo St,San Francisco,CA,94118,3690000,4,3.5,Inner Richmond,4329,1,1912,3,852,,Active,July-23-2019 11:00 AM,July-23-2019 12:30 PM,http://www.redfin.com/CA/San-Francisco/435-Cabrillo-St-94118/home/621549,San Francisco MLS,487162,N,Y,37.7751738,-122.4634675
MLS Listing,,Single Family Residential,526 Silver Ave,San Francisco,CA,94112,1298000,4,3,Excelsior,2175,1833,1929,11,597,,Active,July-23-2019 02:30 PM,July-23-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/526-Silver-Ave-94112/home/1293855,San Francisco MLS,487167,N,Y,37.7284801,-122.4259543
MLS Listing,,Single Family Residential,526 Valley St,San Francisco,CA,94131,3895000,4,3.5,Noe Valley,3074,2848,,11,1267,,Active,July-23-2019 12:00 PM,July-23-2019 02:00 PM,http://www.redfin.com/CA/San-Francisco/526-Valley-St-94131/home/804073,San Francisco MLS,487170,N,Y,37.7442024,-122.4340171
MLS Listing,,Single Family Residential,1829 Pine St,San Francisco,CA,94109,4880000,5,4.5,Lower Pacific Height,4690,1825,1900,4,1041,,Active,,,http://www.redfin.com/CA/San-Francisco/1829-Pine-St-94109/home/1926216,San Francisco MLS,487172,N,Y,37.7887943,-122.4259543
MLS Listing,,Condo/Co-op,708 Long Bridge St #712,San Francisco,CA,94158,2750000,3,3,Mission Bay,1945,,2016,10,1414,1166,Active,,,http://www.redfin.com/CA/San-Francisco/738-Long-Bridge-St-94158/unit-712/home/109684904,San Francisco MLS,487173,N,Y,37.7718055,-122.3941869
MLS Listing,,Condo/Co-op,650 Turk St Unit T505,San Francisco,CA,94102,759000,1,1,Van Ness/Civic Center,,,,10,,610,Active,July-23-2019 09:00 AM,July-23-2019 10:30 AM,http://www.redfin.com/CA/San-Francisco/650-Turk-St-94102/unit-T505/home/17305808,San Francisco MLS,487177,N,Y,37.7823788,-122.4201632
MLS Listing,,Condo/Co-op,1258 Francisco St,San Francisco,CA,94123,3395000,4,3,Marina,2860,,1925,10,1187,350,Active,July-23-2019 10:30 AM,July-23-2019 12:00 PM,http://www.redfin.com/CA/San-Francisco/1258-Francisco-St-94123/home/167262106,San Francisco MLS,487178,N,Y,37.8033168,-122.4260428
MLS Listing,,Condo/Co-op,1529 Golden Gate Ave,San Francisco,CA,94115,1195000,2,2,Alamo Square,,,,10,,,Active,,,http://www.redfin.com/CA/San-Francisco/1529-Golden-Gate-Ave-94115/home/148075478,San Francisco MLS,487182,N,Y,37.778726,-122.436586
MLS Listing,,Condo/Co-op,1529 Golden Gate Ave Unit A,San Francisco,CA,94115,1195000,2,1,Alamo Square,,,,10,,,Active,,,http://www.redfin.com/CA/San-Francisco/1529-Golden-Gate-Ave-94115/unit-A/home/167257159,San Francisco MLS,487183,N,Y,37.778726,-122.436586
MLS Listing,,Condo/Co-op,201 Folsom St Unit 41A,San Francisco,CA,94105,11495000,3,3.5,South Beach,5700,,2018,10,2017,3670,Active,,,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-41A/home/144064172,San Francisco MLS,487185,N,Y,37.7886997,-122.39226
MLS Listing,,Condo/Co-op,2020 Ellis #402,San Francisco,CA,94115,949000,1,1,Anza Vista,665,,2012,10,1427,503,Active,July-23-2019 11:30 AM,July-23-2019 01:00 PM,http://www.redfin.com/CA/San-Francisco/2020-Ellis-St-94115/unit-402/home/40494543,San Francisco MLS,487186,N,Y,37.781692,-122.4396393
MLS Listing,,Condo/Co-op,590 6th St #206,San Francisco,CA,94103,1395000,3,3,South of Market,1526,,2001,10,914,827,Active,July-24-2019 12:30 PM,July-24-2019 02:00 PM,http://www.redfin.com/CA/San-Francisco/590-6th-St-94103/unit-206/home/12397740,San Francisco MLS,487195,N,Y,37.7747326,-122.4015005
MLS Listing,,Condo/Co-op,752 Lake St,San Francisco,CA,94118,2750000,3,2,Lake,,,1911,10,,596,Active,,,http://www.redfin.com/CA/San-Francisco/752-Lake-St-94118/home/902950,San Francisco MLS,487196,N,Y,37.7867467,-122.4677362
MLS Listing,,Condo/Co-op,1075 Market St #406,San Francisco,CA,94103,898000,1,1,South of Market,672,,2017,10,1336,690,Active,,,http://www.redfin.com/CA/San-Francisco/1075-Market-St-94103/unit-406/home/167263195,San Francisco MLS,487198,N,Y,37.780644,-122.411615
MLS Listing,,Condo/Co-op,85 Caselli Ave,San Francisco,CA,94114,798000,1,1,Eureka Valley/Dolore,,,1919,10,,294,Active,July-23-2019 12:30 PM,July-23-2019 02:00 PM,http://www.redfin.com/CA/San-Francisco/85-Caselli-Ave-94114/home/21966120,San Francisco MLS,487202,N,Y,37.75951,-122.440811
MLS Listing,,Single Family Residential,4085 20th St,San Francisco,CA,94114,5595000,3,4.5,Eureka Valley/Dolore,3720,2850,,10,1504,,Active,July-27-2019 01:00 PM,July-27-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/4085-20th-St-94114/home/1820687,San Francisco MLS,487206,N,Y,37.757612,-122.43188
MLS Listing,,Multi-Family (5+ Unit),365-375 24th Ave,San Francisco,CA,94121,3195000,12,,Central Richmond,6860,6000,1959,10,466,,Active,,,http://www.redfin.com/CA/San-Francisco/365-24th-Ave-94121/home/952528,San Francisco MLS,487207,N,Y,37.782609,-122.484172
MLS Listing,,Condo/Co-op,219 Brannan St Unit 15B,San Francisco,CA,94107,995000,1,1,South Beach,735,,2000,10,1354,1110,Active,,,http://www.redfin.com/CA/San-Francisco/219-Brannan-St-94107/unit-15B/home/1489333,San Francisco MLS,487209,N,Y,37.7830623,-122.3901122
MLS Listing,,Condo/Co-op,300 Berry St #1201,San Francisco,CA,94158,1495000,2,2,Mission Bay,1167,,2009,10,1281,644,Active,,,http://www.redfin.com/CA/San-Francisco/300-Berry-St-94158/unit-1201/home/23455521,San Francisco MLS,487210,N,Y,37.7739297,-122.3962408
MLS Listing,,Condo/Co-op,972 A Oak St,San Francisco,CA,94117,679000,1,1,Hayes Valley,,,1890,10,,281,Active,,,http://www.redfin.com/CA/San-Francisco/972-Oak-St-94117/home/148057870,San Francisco MLS,487211,N,Y,37.7735385,-122.4353526
MLS Listing,,Condo/Co-op,235 Berry St #706,San Francisco,CA,94158,1995000,2,2.5,Mission Bay,1590,,2007,10,1255,760,Active,,,http://www.redfin.com/CA/San-Francisco/235-Berry-St-94158/unit-706/home/12402631,San Francisco MLS,487212,N,Y,37.774703,-122.3940893
MLS Listing,,Condo/Co-op,2369 Union St #2,San Francisco,CA,94123,899000,1,1,Cow Hollow,789,,1924,10,1139,350,Active,,,http://www.redfin.com/CA/San-Francisco/2369-Union-St-94123/unit-2/home/40142246,San Francisco MLS,487214,N,Y,37.7964973,-122.4381857
MLS Listing,,Multi-Family (2-4 Unit),56-58 Alpine Ter,San Francisco,CA,94117,2750000,4,2,Buena Vista Park,3480,2273,1911,10,790,,Active,,,http://www.redfin.com/CA/San-Francisco/56-Alpine-Ter-94117/home/2015911,San Francisco MLS,487215,N,Y,37.76954961,-122.4377626
MLS Listing,,Multi-Family (2-4 Unit),4138 26th St,San Francisco,CA,94131,3150000,8,,Noe Valley,4000,2853,1965,10,788,,Active,July-24-2019 11:30 AM,July-24-2019 12:15 PM,http://www.redfin.com/CA/San-Francisco/4138-26th-St-94131/home/1631817,San Francisco MLS,487223,N,Y,37.748418,-122.432492
MLS Listing,,Single Family Residential,2784 23rd St,San Francisco,CA,94110,1299000,2,1.5,Inner Mission,1252,727,1928,10,1038,,Active,,,http://www.redfin.com/CA/San-Francisco/2784-23rd-St-94110/home/734659,San Francisco MLS,487224,N,Y,37.7546124,-122.4080373
